id,a,b,mu,sigma2,depthRange,count,x,tau2,depTau,zNoise,angle,ang
410,10.000000,10.000000,0.019771,0.027778,1.000000,21,0.019351,0.000001,0.000000,0.677650,10.077819,89.639712
412,10.278078,9.883813,0.018087,0.008186,1.000000,21,0.017984,0.000001,0.000000,0.027091,10.199866,90.048742
398,15.432180,9.692729,0.021975,0.000000,1.000000,26,0.021972,0.000001,0.000000,0.402267,19.451844,89.631704
399,13.448169,9.695811,0.021536,0.000001,1.000000,26,0.021526,0.000001,0.000000,0.609912,18.045161,90.019662
403,12.462608,9.699039,0.021086,0.000004,1.000000,22,0.021096,0.000001,0.000000,0.757390,12.304751,90.062742
406,15.431212,9.692450,0.018958,0.000000,1.000000,22,0.019075,0.000001,0.000000,0.137290,11.836994,89.979358
407,13.447789,9.695745,0.022119,0.000001,1.000000,22,0.022144,0.000001,0.000000,0.638055,12.321547,89.748493
408,13.447666,9.695743,0.020893,0.000001,1.000000,22,0.020979,0.000001,0.000000,0.451454,12.193888,89.785110
412,10.784083,9.777327,0.018003,0.001467,1.000000,22,0.018020,0.000001,0.000000,0.041094,10.337410,90.024642
414,12.462551,9.699119,0.020199,0.000004,1.000000,22,0.020264,0.000001,0.000000,0.540353,10.757162,89.702151
398,16.425369,9.691567,0.021974,0.000000,1.000000,27,0.021988,0.000001,0.000000,0.375841,19.534641,89.625237
399,14.439545,9.694058,0.021532,0.000000,1.000000,27,0.021540,0.000001,0.000000,0.576129,18.102676,90.031637
403,13.448076,9.695764,0.021094,0.000001,1.000000,23,0.021115,0.000001,0.000000,0.708142,12.376476,90.057727
406,16.424475,9.691344,0.018985,0.000000,1.000000,23,0.019107,0.000001,0.000000,0.089898,11.966344,90.000162
407,14.439103,9.693955,0.022130,0.000000,1.000000,23,0.022157,0.000001,0.000000,0.592967,12.401605,89.796009
408,14.438908,9.693913,0.020931,0.000000,1.000000,23,0.021021,0.000001,0.000000,0.405514,12.303974,89.791261
410,10.278078,9.883813,0.019475,0.008186,1.000000,23,0.019386,0.000001,0.000000,0.536025,10.255196,89.528697
412,11.537665,9.717328,0.018019,0.000118,1.000000,23,0.018061,0.000001,0.000000,0.092074,10.477843,89.984855
413,10.000000,10.000000,0.017352,0.027778,1.000000,23,0.017134,0.000001,0.000000,0.227766,10.012669,89.545572
398,17.418995,9.690574,0.021977,0.000000,1.000000,28,0.022010,0.000001,0.000000,0.352241,19.605266,89.541311
399,15.432048,9.692636,0.021534,0.000000,1.000000,28,0.021550,0.000001,0.000000,0.546042,18.129571,90.033835
403,14.439382,9.693967,0.021103,0.000000,1.000000,24,0.021136,0.000001,0.000000,0.664712,12.422370,90.017455
406,17.418137,9.690386,0.019008,0.000000,1.000000,24,0.019145,0.000001,0.000000,0.047693,12.080764,89.934082
407,15.431664,9.692571,0.022138,0.000000,1.000000,24,0.022167,0.000001,0.000000,0.552499,12.460085,89.761385
408,15.431441,9.692518,0.020959,0.000000,1.000000,24,0.021058,0.000001,0.000000,0.363329,12.394268,89.770955
410,10.784114,9.777353,0.019402,0.001467,1.000000,24,0.019421,0.000001,0.000000,0.479601,10.327116,89.468287
412,12.462768,9.699130,0.018060,0.000004,1.000000,24,0.018087,0.000001,0.000000,0.137808,10.591550,89.910531
414,13.448013,9.695844,0.020250,0.000001,1.000000,24,0.020315,0.000001,0.000000,0.434824,10.931529,89.612252
398,18.412939,9.689707,0.021982,0.000000,1.000000,29,0.022017,0.000001,0.000000,0.333598,19.666920,89.521600
399,16.425287,9.691504,0.021538,0.000000,1.000000,29,0.021552,0.000001,0.000000,0.521980,18.164914,90.051302
403,15.431923,9.692570,0.021113,0.000000,1.000000,25,0.021134,0.000001,0.000000,0.630364,12.468264,90.035815
406,18.412062,9.689527,0.019030,0.000000,1.000000,25,0.019167,0.000001,0.000000,0.016863,12.191467,89.905945
407,16.424845,9.691406,0.022145,0.000000,1.000000,25,0.022215,0.000001,0.000000,0.521775,12.542894,89.709684
408,16.424662,9.691385,0.020982,0.000000,1.000000,25,0.021093,0.000001,0.000000,0.331942,12.487066,89.750506
410,11.537701,9.717358,0.019419,0.000118,1.000000,25,0.019408,0.000001,0.000000,0.435050,10.387991,89.470280
412,13.448217,9.695841,0.018081,0.000001,1.000000,25,0.018089,0.000001,0.000000,0.171222,10.698649,89.923089
413,10.278106,9.883837,0.017198,0.008186,1.000000,25,0.017186,0.000001,0.000000,0.311629,10.254039,89.452252
414,14.439311,9.694044,0.020279,0.000000,1.000000,25,0.020338,0.000001,0.000000,0.396582,11.015297,89.618845
399,17.418900,9.690504,0.021541,0.000000,1.000000,30,0.021566,0.000001,0.000000,0.511685,18.203311,90.048405
403,16.424995,9.691341,0.021118,0.000000,1.000000,26,0.021159,0.000001,0.000000,0.615322,12.523633,90.026565
406,19.406204,9.688747,0.019049,0.000000,1.000000,26,0.019187,0.000001,0.000000,0.003914,12.299436,89.868348
408,17.418188,9.690351,0.021003,0.000000,1.000000,26,0.021129,0.000001,0.000000,0.315799,12.580742,89.722818
410,12.462727,9.699102,0.019408,0.000004,1.000000,26,0.019440,0.000001,0.000000,0.416255,10.466627,89.450786
412,14.439543,9.694056,0.018085,0.000000,1.000000,26,0.018107,0.000001,0.000000,0.182172,10.812584,89.884482
413,10.784083,9.777325,0.017188,0.001467,1.000000,26,0.017191,0.000001,0.000000,0.324413,10.364179,89.382124
414,15.431779,9.692603,0.020297,0.000000,1.000000,26,0.020376,0.000001,0.000000,0.380756,11.103267,89.629108
398,19.406982,9.688863,0.021987,0.000000,1.000000,31,0.022053,0.000001,0.000000,0.319466,19.822274,89.462465
399,18.412832,9.689630,0.021545,0.000000,1.000000,31,0.021565,0.000001,0.000000,0.511062,18.239478,90.021718
403,17.418564,9.690319,0.021126,0.000000,1.000000,27,0.021168,0.000001,0.000000,0.613372,12.580158,89.969448
406,20.400465,9.688005,0.019066,0.000000,1.000000,27,0.019206,0.000001,0.000000,0.002864,12.416500,89.776513
407,17.418392,9.690377,0.022158,0.000000,1.000000,27,0.022287,0.000001,0.000000,0.500448,12.707396,89.574620
408,18.412022,9.689441,0.021023,0.000000,1.000000,27,0.021148,0.000001,0.000000,0.309190,12.677578,89.655197
410,13.448121,9.695774,0.019433,0.000001,1.000000,27,0.019444,0.000001,0.000000,0.415326,10.537968,89.409519
412,15.432048,9.692636,0.018092,0.000000,1.000000,27,0.018126,0.000001,0.000000,0.178517,10.934458,89.760992
413,11.537631,9.717299,0.017190,0.000118,1.000000,27,0.017250,0.000001,0.000000,0.320754,10.513825,89.296899
414,16.424978,9.691456,0.020316,0.000000,1.000000,27,0.020402,0.000001,0.000000,0.379494,11.194301,89.527847
398,20.401463,9.688210,0.021995,0.000000,1.000000,32,0.022073,0.000001,0.000000,0.312879,19.897619,89.447584
403,18.412537,9.689467,0.021133,0.000000,1.000000,28,0.021167,0.000001,0.000000,0.609356,12.627833,89.998478
406,21.395151,9.687444,0.019081,0.000000,1.000000,28,0.019228,0.000001,0.000000,0.001311,12.529911,89.756077
408,19.406263,9.688707,0.021040,0.000000,1.000000,28,0.021174,0.000001,0.000000,0.299354,12.769363,89.644504
410,14.439429,9.693977,0.019438,0.000000,1.000000,28,0.019439,0.000001,0.000000,0.411997,10.603775,89.460777
412,16.425213,9.691463,0.018100,0.000000,1.000000,28,0.018143,0.000001,0.000000,0.178449,11.051522,89.745932
413,12.462685,9.699063,0.017248,0.000004,1.000000,28,0.017296,0.000001,0.000000,0.321334,10.652978,89.300408
414,17.418633,9.690489,0.020332,0.000000,1.000000,28,0.020419,0.000001,0.000000,0.375448,11.276199,89.526639
398,21.396009,9.687574,0.022003,0.000000,1.000000,33,0.022059,0.000001,0.000000,0.309529,19.941209,89.444647
399,19.406963,9.688829,0.021548,0.000000,1.000000,33,0.021569,0.000001,0.000000,0.510298,18.317786,90.095293
403,19.406736,9.688701,0.021137,0.000000,1.000000,29,0.021173,0.000001,0.000000,0.609775,12.683690,90.066801
406,22.389572,9.686759,0.019095,0.000000,1.000000,29,0.019219,0.000001,0.000000,0.000589,12.624308,89.813063
407,18.412258,9.689485,0.022179,0.000000,1.000000,29,0.022337,0.000001,0.000000,0.488298,12.853042,89.550039
408,20.400770,9.688079,0.021057,0.000000,1.000000,29,0.021169,0.000001,0.000000,0.295146,12.840502,89.667502
410,15.431979,9.692585,0.019438,0.000000,1.000000,29,0.019406,0.000001,0.000000,0.414174,10.662386,89.581016
412,17.418900,9.690506,0.018108,0.000000,1.000000,29,0.018137,0.000001,0.000000,0.172913,11.157302,89.815296
413,13.448166,9.695797,0.017286,0.000001,1.000000,29,0.017279,0.000001,0.000000,0.316640,10.754916,89.317521
398,22.390530,9.686919,0.022009,0.000000,1.000000,34,0.022034,0.000001,0.000000,0.317215,20.000558,89.499116
399,20.401323,9.688117,0.021550,0.000000,1.000000,34,0.021578,0.000001,0.000000,0.521867,18.413096,90.159009
403,20.401182,9.688029,0.021142,0.000000,1.000000,30,0.021186,0.000001,0.000000,0.625327,12.787351,90.164627
407,19.406324,9.688672,0.022201,0.000000,1.000000,30,0.022319,0.000001,0.000000,0.502086,12.933106,89.672678
408,21.395226,9.687407,0.021069,0.000000,1.000000,30,0.021143,0.000001,0.000000,0.308701,12.925763,89.825020
410,16.425209,9.691450,0.019431,0.000000,1.000000,30,0.019414,0.000001,0.000000,0.434962,10.784880,89.702975
412,18.412832,9.689632,0.018113,0.000000,1.000000,30,0.018144,0.000001,0.000000,0.145207,11.300184,90.004464
413,14.439539,9.694043,0.017283,0.000000,1.000000,30,0.017271,0.000001,0.000000,0.288306,10.887426,89.499460
416,10.000000,10.000000,0.020955,0.027778,1.000000,34,0.019496,0.000001,0.000000,0.063476,10.066506,89.680011
399,21.395977,9.687525,0.021553,0.000000,1.000000,35,0.021562,0.000001,0.000000,0.544143,18.461238,90.160358
407,20.400839,9.688046,0.022215,0.000000,1.000000,31,0.022305,0.000001,0.000000,0.526611,13.006333,89.628111
410,17.418892,9.690489,0.019428,0.000000,1.000000,31,0.019413,0.000001,0.000000,0.474640,10.875427,89.675366
412,19.407074,9.688886,0.018117,0.000000,1.000000,31,0.018123,0.000001,0.000000,0.104263,11.411832,89.970357
413,15.432044,9.692624,0.017279,0.000000,1.000000,31,0.017259,0.000001,0.000000,0.247163,11.006486,89.481266
414,18.412531,9.689604,0.020346,0.000000,1.000000,31,0.020444,0.000001,0.000000,0.433732,11.579223,89.661310
416,10.278079,9.883826,0.019926,0.008187,1.000000,35,0.019445,0.000001,0.000000,0.097961,10.153849,89.631196
399,22.390493,9.686865,0.021554,0.000000,1.000000,36,0.021560,0.000001,0.000000,0.561390,18.519715,90.181557
407,21.395437,9.687436,0.022225,0.000000,1.000000,32,0.022294,0.000001,0.000000,0.542479,13.074446,89.663783
410,18.412916,9.689662,0.019425,0.000000,1.000000,32,0.019428,0.000001,0.000000,0.505442,10.974789,89.713901
412,20.401445,9.688178,0.018118,0.000000,1.000000,32,0.018108,0.000001,0.000000,0.072550,11.524343,89.994540
413,16.425209,9.691450,0.017275,0.000000,1.000000,32,0.017227,0.000001,0.000000,0.216608,11.109536,89.525313
414,19.406734,9.688846,0.020359,0.000000,1.000000,32,0.020453,0.000001,0.000000,0.461084,11.677918,89.731057
416,10.784056,9.777327,0.019531,0.001467,1.000000,36,0.019451,0.000001,0.000000,0.120895,10.262185,89.702426
403,21.395687,9.687372,0.021147,0.000000,1.000000,33,0.021153,0.000001,0.000000,0.685169,12.988805,90.187991
407,22.390182,9.686878,0.022232,0.000000,1.000000,33,0.022265,0.000001,0.000000,0.543625,13.137860,89.645016
408,22.389942,9.686837,0.021076,0.000000,1.000000,33,0.021088,0.000001,0.000000,0.348810,13.168898,89.807827
410,19.407063,9.688866,0.019426,0.000000,1.000000,33,0.019427,0.000001,0.000000,0.514968,11.071807,89.705126
412,21.396118,9.687593,0.018117,0.000000,1.000000,33,0.018058,0.000001,0.000000,0.060998,11.618669,89.997363
413,17.418810,9.690446,0.017266,0.000000,1.000000,33,0.017200,0.000001,0.000000,0.205927,11.218324,89.588394
414,20.401066,9.688129,0.020371,0.000000,1.000000,33,0.020447,0.000001,0.000000,0.469134,11.773591,89.768321
416,11.537635,9.717335,0.019458,0.000118,1.000000,37,0.019442,0.000001,0.000000,0.124566,10.366419,89.716884
403,22.390316,9.686760,0.021147,0.000000,1.000000,34,0.021122,0.000001,0.000000,0.692836,13.050491,90.115568
410,20.401434,9.688160,0.019426,0.000000,1.000000,34,0.019391,0.000001,0.000000,0.527622,11.147783,89.628656
412,22.390953,9.687072,0.018111,0.000000,1.000000,34,0.018062,0.000001,0.000000,0.047607,11.749702,89.871538
413,18.412636,9.689522,0.017255,0.000000,1.000000,34,0.017176,0.000001,0.000000,0.194059,11.333449,89.467492
414,21.395823,9.687587,0.020379,0.000000,1.000000,34,0.020454,0.000001,0.000000,0.478290,11.878617,89.656266
416,12.462692,9.699108,0.019442,0.000004,1.000000,38,0.019465,0.000001,0.000000,0.127037,10.498085,89.641388
420,10.000000,10.000000,0.018751,0.027778,1.000000,38,0.017433,0.000001,0.000000,0.089697,10.055464,89.321898
410,21.395975,9.687518,0.019422,0.000000,1.000000,35,0.019382,0.000001,0.000000,0.563565,11.204514,89.600076
413,19.406851,9.688766,0.017244,0.000000,1.000000,35,0.017149,0.000001,0.000000,0.160588,11.423978,89.393878
414,22.390469,9.686985,0.020386,0.000000,1.000000,35,0.020445,0.000001,0.000000,0.510160,11.940079,89.646693
416,13.448128,9.695809,0.019460,0.000001,1.000000,39,0.019476,0.000001,0.000000,0.155773,10.595165,89.497539
420,10.278079,9.883822,0.017822,0.008187,1.000000,39,0.017384,0.000001,0.000000,0.045304,10.129474,89.306475
410,22.390488,9.686856,0.019418,0.000000,1.000000,36,0.019348,0.000001,0.000000,0.614263,11.261379,89.600217
413,20.401318,9.688109,0.017233,0.000000,1.000000,36,0.017145,0.000001,0.000000,0.106715,11.534064,89.345249
416,14.439496,9.694051,0.019467,0.000000,1.000000,40,0.019456,0.000001,0.000000,0.206349,10.683151,89.440349
420,10.784085,9.777347,0.017463,0.001467,1.000000,40,0.017363,0.000001,0.000000,0.018237,10.226279,89.295610
413,21.395847,9.687469,0.017223,0.000000,1.000000,37,0.017109,0.000001,0.000000,0.055707,11.623693,89.267744
416,15.431993,9.692626,0.019464,0.000000,1.000000,41,0.019423,0.000001,0.000000,0.257365,10.765083,89.394885
420,11.537601,9.717301,0.017371,0.000118,1.000000,41,0.017308,0.000001,0.000000,0.073795,10.304964,89.270605
413,22.390354,9.686815,0.017212,0.000000,1.000000,38,0.017070,0.000001,0.000000,0.009428,11.708473,89.278281
416,16.425076,9.691404,0.019454,0.000000,1.000000,42,0.019383,0.000001,0.000000,0.309350,10.839267,89.356663
420,12.462608,9.699037,0.017310,0.000004,1.000000,42,0.017281,0.000001,0.000000,0.119099,10.400874,89.314391
416,17.418743,9.690439,0.019441,0.000000,1.000000,43,0.019379,0.000001,0.000000,0.330020,10.935039,89.351226
420,13.448029,9.695726,0.017288,0.000001,1.000000,43,0.017276,0.000001,0.000000,0.130393,10.508645,89.293615
416,18.412651,9.689555,0.019431,0.000000,1.000000,44,0.019366,0.000001,0.000000,0.276179,11.013868,89.379307
420,14.439380,9.693958,0.017283,0.000000,1.000000,44,0.017293,0.000001,0.000000,0.069534,10.620382,89.279076
416,19.406763,9.688747,0.019422,0.000000,1.000000,45,0.019343,0.000001,0.000000,0.183590,11.065980,89.365685
420,15.431919,9.692559,0.017286,0.000000,1.000000,45,0.017283,0.000001,0.000000,0.020594,10.698478,89.338728
416,20.401094,9.688027,0.019412,0.000000,1.000000,46,0.019359,0.000001,0.000000,0.086013,11.147699,89.352094
420,16.425062,9.691371,0.017285,0.000000,1.000000,46,0.017271,0.000001,0.000000,0.106143,10.780585,89.371584
416,21.395855,9.687486,0.019407,0.000000,1.000000,47,0.019381,0.000001,0.000000,0.027967,11.232116,89.335303
420,17.418640,9.690352,0.017283,0.000000,1.000000,47,0.017290,0.000001,0.000000,0.151424,10.879984,89.385481
420,18.412628,9.689507,0.017284,0.000000,1.000000,48,0.017291,0.000001,0.000000,0.140459,10.963774,89.370479
416,22.390654,9.686945,0.019404,0.000000,1.000000,49,0.019417,0.000001,0.000000,0.093467,11.418446,89.303641
420,19.406734,9.688692,0.017285,0.000000,1.000000,49,0.017316,0.000001,0.000000,0.092496,11.082903,89.327108
420,20.401176,9.688019,0.017288,0.000000,1.000000,50,0.017323,0.000001,0.000000,0.067118,11.184192,89.288106
420,21.395681,9.687361,0.017292,0.000000,1.000000,52,0.017327,0.000001,0.000000,0.159663,11.367600,89.370575
457,10.000000,10.000000,0.018979,0.027778,1.000000,55,0.017268,0.000001,0.000000,0.177149,10.017205,89.746878
449,10.000000,10.000000,0.020267,0.027778,1.000000,64,0.018232,0.000001,0.000000,0.000110,10.078988,89.993108
449,10.278079,9.883840,0.018832,0.008187,1.000000,65,0.018264,0.000001,0.000000,0.004728,10.266248,90.025543
457,10.278051,9.883806,0.017773,0.008187,1.000000,57,0.017305,0.000001,0.000000,0.162975,10.409089,89.754018
449,10.784058,9.777354,0.018366,0.001467,1.000000,66,0.018313,0.000001,0.000000,0.014884,10.462724,90.034796
457,10.784025,9.777308,0.017389,0.001467,1.000000,58,0.017353,0.000001,0.000000,0.150848,10.623017,89.760030
449,11.537640,9.717374,0.018318,0.000118,1.000000,67,0.018309,0.000001,0.000000,0.028550,10.635905,90.013950
457,11.537601,9.717317,0.017356,0.000118,1.000000,59,0.017322,0.000001,0.000000,0.137045,10.796118,89.726188
449,12.462700,9.699150,0.018310,0.000004,1.000000,68,0.018280,0.000001,0.000000,0.040631,10.797149,89.990644
457,12.462653,9.699085,0.017323,0.000004,1.000000,60,0.017325,0.000001,0.000000,0.123121,10.988321,89.740451
449,13.448091,9.695821,0.018287,0.000001,1.000000,69,0.018240,0.000001,0.000000,0.048486,10.953465,89.952060
457,13.448130,9.695816,0.017325,0.000001,1.000000,61,0.017322,0.000001,0.000000,0.113835,11.178153,89.690863
449,14.439452,9.694062,0.018266,0.000000,1.000000,70,0.018235,0.000001,0.000000,0.055758,11.126149,89.937109
457,14.439443,9.694022,0.017323,0.000000,1.000000,62,0.017313,0.000001,0.000000,0.105091,11.363407,89.673892
449,15.432008,9.692674,0.018257,0.000000,1.000000,71,0.018222,0.000001,0.000000,0.058766,11.294799,89.913776
457,15.431930,9.692591,0.017320,0.000000,1.000000,63,0.017293,0.000001,0.000000,0.099863,11.542838,89.679153
449,16.425169,9.691499,0.018248,0.000000,1.000000,72,0.018208,0.000001,0.000000,0.060938,11.463930,89.889016
457,16.425150,9.691448,0.017314,0.000000,1.000000,64,0.017320,0.000001,0.000000,0.094104,11.750771,89.700092
449,17.418850,9.690539,0.018241,0.000000,1.000000,73,0.018226,0.000001,0.000000,0.065172,11.650241,89.884799
449,18.412775,9.689664,0.018238,0.000000,1.000000,74,0.018230,0.000001,0.000000,0.067319,11.829797,89.865767
457,17.418659,9.690392,0.017315,0.000000,1.000000,66,0.017357,0.000001,0.000000,0.082435,12.160637,89.734652
457,18.412554,9.689499,0.017322,0.000000,1.000000,67,0.017354,0.000001,0.000000,0.079916,12.353945,89.692498
449,19.407009,9.688912,0.018237,0.000000,1.000000,76,0.018235,0.000001,0.000000,0.071030,12.188315,89.862356
457,19.406645,9.688679,0.017326,0.000000,1.000000,68,0.017368,0.000001,0.000000,0.076324,12.556575,89.715385
457,20.401199,9.688058,0.017331,0.000000,1.000000,69,0.017379,0.000001,0.000000,0.074295,12.769408,89.719408
449,20.401489,9.688254,0.018237,0.000000,1.000000,78,0.018189,0.000001,0.000000,0.076004,12.519064,89.851022
457,21.395706,9.687403,0.017337,0.000000,1.000000,70,0.017356,0.000001,0.000000,0.070005,12.939685,89.701080
449,21.395903,9.687558,0.018232,0.000000,1.000000,79,0.018215,0.000001,0.000000,0.084635,12.712027,89.861719
457,22.390339,9.686792,0.017338,0.000000,1.000000,71,0.017341,0.000001,0.000000,0.061848,13.126280,89.705340
447,10.000000,10.000000,0.020168,0.027778,1.000000,80,0.016393,0.000001,0.000000,0.171599,10.084521,90.111898
449,22.390560,9.686959,0.018230,0.000000,1.000000,80,0.018254,0.000001,0.000000,0.090925,12.913932,89.895123
447,10.278000,9.883835,0.017506,0.008190,1.000000,81,0.016370,0.000001,0.000000,0.167162,10.208084,90.059396
456,10.000000,10.000000,0.021674,0.027778,1.000000,73,0.018122,0.000001,0.000000,0.381798,10.153924,89.307369
456,10.278027,9.883848,0.019169,0.008190,1.000000,74,0.018138,0.000001,0.000000,0.374578,10.314733,89.320114
447,10.783854,9.777307,0.016573,0.001468,1.000000,83,0.016394,0.000001,0.000000,0.162311,10.490661,90.049865
456,10.783915,9.777337,0.018323,0.001468,1.000000,75,0.018148,0.000001,0.000000,0.368131,10.472979,89.285331
