id,z,znoise,tau
587,312.316109,2.326892,-621.904878
588,232.913698,2.934555,-421.233485
589,388.143603,3.063239,-602.667317
590,288.642190,1.571873,-472.754372
591,343.892500,2.035994,-548.405859
592,308.680485,3.170571,-526.105083
580,177.462011,0.271214,974.552622
581,323.323006,1.164656,-5105.367265
583,268.090833,1.539246,-2429.190486
585,325.520249,2.175457,-675.813465
586,435.193778,2.727599,-746.194912
587,312.004391,2.344169,-623.389473
588,232.490424,2.953160,-421.660937
589,387.606147,3.075358,-603.302883
590,289.360305,1.545555,-474.089034
591,343.866958,2.047638,-549.344692
592,308.011413,3.182077,-526.845572
580,177.419006,0.256072,962.753472
581,323.104036,1.171076,-5358.734595
583,267.888362,1.552116,-2483.323288
585,325.398974,2.188785,-677.673638
586,434.294572,2.728364,-747.155977
587,311.817856,2.360120,-624.868960
588,232.104665,2.971567,-422.111187
589,387.015173,3.084292,-603.903686
590,288.746737,1.510689,-474.523068
591,343.268430,2.053898,-549.897045
592,307.628164,3.194861,-527.744802
580,177.453245,0.241124,954.399276
581,322.512930,1.174772,-5791.686205
583,267.758115,1.563681,-2532.601812
585,324.699387,2.194285,-679.680704
586,433.327593,2.727100,-748.099706
587,311.157284,2.369928,-626.330226
588,232.332340,2.993833,-422.911465
589,385.667555,3.081533,-603.985301
590,288.480014,1.477112,-475.209128
591,341.896515,2.052130,-549.941890
592,307.060846,3.201343,-528.540512
580,177.330881,0.227679,939.015487
581,322.219254,1.179868,-6162.572923
583,267.818772,1.575842,-2567.429903
585,324.869508,2.206559,-681.480274
586,433.063200,2.730790,-749.356572
587,310.913662,2.382794,-627.823280
588,232.359367,3.013368,-423.596368
589,384.866930,3.084669,-604.457534
590,288.167882,1.446186,-475.869113
591,341.693811,2.059215,-550.775477
592,306.910007,3.212611,-529.563895
580,177.366004,0.216186,931.320259
581,322.775415,1.183974,-6156.017527
583,267.937789,1.585227,-2600.259675
585,325.424669,2.215475,-683.240616
586,433.796022,2.734707,-751.076248
587,311.219224,2.394677,-629.384566
588,232.097105,3.026625,-424.140896
589,385.449652,3.092397,-605.907772
590,288.243367,1.419207,-476.801630
591,342.533757,2.063732,-552.328084
592,306.972587,3.221286,-530.741566
580,177.637088,0.208163,934.530439
581,322.798157,1.184359,-6427.680104
583,267.563586,1.588494,-2682.591242
585,325.223286,2.216540,-685.250471
586,433.865104,2.733177,-752.542640
587,310.556975,2.396111,-630.998073
588,231.510293,3.030416,-424.506004
589,385.285936,3.091562,-606.864684
590,289.666213,1.403805,-478.629350
591,342.676236,2.062706,-553.431666
592,306.090853,3.216767,-531.465296
580,177.783967,0.203036,932.002812
581,322.896320,1.186025,-6676.732447
583,267.296961,1.590350,-2759.354918
585,325.445949,2.219726,-687.139329
586,433.883647,2.733036,-753.992360
587,310.174272,2.397843,-632.624174
588,231.043749,3.028479,-424.949815
589,384.677716,3.087220,-607.529494
590,290.213699,1.391660,-479.877448
591,342.865382,2.065092,-554.568004
592,305.749921,3.214749,-532.471363
580,177.825237,0.201649,924.713876
581,323.368470,1.187889,-6718.954491
583,267.342607,1.590935,-2805.889504
585,326.027240,2.221733,-688.907707
586,435.077556,2.737002,-755.907065
587,310.389302,2.398248,-634.217519
588,231.413531,3.031979,-425.877931
589,385.756406,3.091999,-609.320587
590,290.285856,1.386120,-480.812854
591,343.632922,2.067361,-556.079255
592,306.098099,3.214293,-533.810905
580,178.108093,0.202180,928.437995
581,323.588277,1.187729,-6915.622212
583,267.240360,1.588941,-2871.566445
585,326.052975,2.218802,-690.870101
586,435.930857,2.739790,-757.694096
587,310.209088,2.394740,-635.854868
588,231.196583,3.024690,-426.470404
589,385.776091,3.087470,-610.409539
590,291.018554,1.385576,-482.182911
591,343.815835,2.065026,-557.212625
592,305.918507,3.205533,-534.904410
580,178.151689,0.204526,921.346800
581,323.541413,1.184064,-7298.267234
583,267.126114,1.582664,-2941.412664
585,326.038726,2.209199,-692.853774
586,435.349678,2.725476,-758.905621
587,310.018756,2.383248,-637.497235
588,231.319658,3.012906,-427.263091
589,385.332581,3.068623,-611.194736
590,290.940583,1.386523,-483.019181
591,343.553453,2.052735,-558.059474
592,305.719691,3.186974,-535.997641
580,177.776182,0.208871,895.399926
581,323.248449,1.178620,-7921.730659
583,267.423362,1.575858,-2961.758964
585,325.630221,2.193036,-695.006815
586,434.199002,2.704422,-759.926125
587,310.112815,2.368501,-639.120041
588,231.975986,2.999309,-428.355924
589,384.952735,3.045056,-612.038299
590,289.662832,1.385746,-483.114773
591,342.373870,2.033226,-558.339575
592,305.969802,3.166327,-537.310090
580,177.616777,0.217293,879.674959
581,323.108960,1.177264,-8530.308412
583,267.724429,1.569767,-2982.694413
585,326.325844,2.189810,-696.762491
586,435.366160,2.708398,-761.850608
587,310.826391,2.361159,-640.691044
588,231.626556,2.974539,-428.872213
589,385.103075,3.036135,-613.237120
590,288.971310,1.398640,-483.599229
591,342.514074,2.030281,-559.469873
592,306.308634,3.152952,-538.667276
580,177.406919,0.225233,862.238259
581,322.883021,1.172582,-9337.845725
583,268.022248,1.561199,-3003.812495
585,326.491823,2.179036,-698.726989
586,435.251956,2.698478,-763.292921
587,310.974491,2.347346,-642.328053
588,232.225920,2.958914,-429.935020
589,384.836871,3.017291,-614.170109
590,287.960482,1.405800,-483.896445
591,342.051678,2.017631,-560.225243
592,306.851005,3.136095,-540.121246
580,177.168458,0.229592,844.346864
581,322.933040,1.168063,-9922.272227
583,268.430587,1.555910,-3009.929215
585,326.826287,2.170812,-700.593857
586,435.813738,2.691315,-764.961486
587,311.314998,2.337259,-643.915445
588,232.905484,2.951677,-431.026748
589,385.105807,3.002303,-615.431820
590,287.218642,1.406377,-484.359892
591,341.454446,2.002629,-560.886831
592,307.780994,3.128187,-541.728529
580,176.958055,0.231350,827.987407
581,322.783203,1.164164,-10914.741872
583,268.764175,1.552841,-3025.778449
585,327.278596,2.166248,-702.418338
586,435.940303,2.685175,-766.481381
587,311.684501,2.331740,-645.504948
588,233.182240,2.946205,-431.885288
589,385.508204,2.995836,-616.785720
590,286.995685,1.405194,-485.158653
591,341.372575,1.994467,-561.879950
592,308.330157,3.122246,-543.161647
580,176.894179,0.231315,817.514050
581,322.020694,1.157273,-13514.404835
583,268.732467,1.547663,-3089.770969
585,326.895031,2.154534,-704.596095
586,434.509662,2.666516,-767.449264
587,311.341349,2.318806,-647.180021
588,232.840541,2.930297,-432.393678
589,384.291213,2.973549,-617.108034
590,286.898957,1.398685,-486.042742
591,339.864499,1.975701,-562.006474
592,308.048054,3.104843,-544.220627
580,176.558533,0.229200,797.650962
581,321.871556,1.152576,-15410.016668
583,269.108601,1.546369,-3100.447041
585,327.239536,2.147814,-706.473610
586,434.270520,2.653528,-768.845140
587,311.694736,2.312012,-648.775046
588,233.811771,2.935397,-433.661598
589,384.440953,2.960370,-618.305516
590,285.764323,1.386125,-486.277948
591,339.260322,1.960358,-562.692893
592,308.786017,3.098945,-545.747716
580,176.328659,0.228159,782.268660
581,322.252619,1.150816,-15858.865051
583,269.397270,1.545596,-3124.157775
585,328.049807,2.146767,-708.156823
586,435.350681,2.651783,-770.706157
587,312.368790,2.310709,-650.338872
588,233.988956,2.932906,-434.478166
589,385.542379,2.958556,-620.109167
590,285.384644,1.379518,-486.985329
591,339.806931,1.955042,-564.081263
592,309.430764,3.096370,-547.235622
580,176.410931,0.226126,778.236358
581,322.447412,1.149446,-17113.800786
583,269.185272,1.543981,-3221.289011
585,328.064331,2.143775,-710.210089
586,435.702478,2.648577,-772.329492
587,312.208176,2.307058,-652.041906
588,233.207297,2.922057,-434.759452
589,385.904028,2.955456,-621.450598
590,285.868966,1.372706,-488.217143
591,340.507935,1.953843,-565.566723
592,308.816049,3.085516,-548.174143
580,176.475429,0.219830,773.319865
581,323.021019,1.149975,-16960.121307
583,269.287979,1.547805,-3276.451446
585,328.450659,2.147082,-712.134812
586,436.998081,2.652687,-774.302776
587,312.487596,2.311912,-653.706917
588,233.197319,2.932011,-435.478156
589,387.061976,2.961496,-623.312329
590,286.177251,1.356274,-489.373053
591,342.435257,1.958578,-567.805921
592,308.557185,3.085218,-549.294104
580,176.518673,0.212026,767.686311
581,323.893618,1.151411,-15730.785830
583,269.258102,1.552388,-3355.603843
585,329.273042,2.153329,-713.858029
586,439.351346,2.664686,-776.646737
587,312.787812,2.318627,-655.377051
588,232.574649,2.938130,-435.860114
589,388.581382,2.973491,-625.404879
590,286.921593,1.339619,-490.790974
591,344.253210,1.963759,-569.987828
592,308.538833,3.090289,-550.524416
580,176.401690,0.204538,756.490615
581,323.521566,1.148245,-19592.203166
583,268.994170,1.553099,-3477.874473
585,328.552403,2.146723,-716.321414
586,438.494340,2.652834,-777.879316
587,312.117297,2.314747,-657.224168
588,232.339508,2.938889,-436.462385
589,387.387414,2.957911,-625.794174
590,287.371294,1.323434,-492.036508
591,344.557426,1.957835,-571.250996
592,307.925948,3.082286,-551.516314
580,176.252793,0.197340,745.140085
581,323.280670,1.146255,-24682.356166
583,269.026705,1.555561,-3554.666135
585,328.534678,2.143970,-718.436537
586,437.957395,2.643293,-779.205615
587,312.078414,2.313371,-658.950827
588,232.662909,2.946239,-437.387748
589,387.339420,2.950092,-626.889004
590,287.301674,1.307190,-492.926827
591,343.520769,1.946023,-571.694580
592,307.673425,3.075091,-552.665636
580,176.287711,0.193225,740.188377
581,323.614186,1.145510,-26272.801716
583,268.975198,1.555781,-3652.274158
585,328.629182,2.141185,-720.514213
586,438.520234,2.639299,-780.900754
587,311.826173,2.309664,-660.749888
588,232.358872,2.943774,-437.977864
589,387.419951,2.942640,-628.070290
590,287.522715,1.298078,-493.987742
591,344.197155,1.942459,-573.163779
592,307.513232,3.067835,-553.863259
580,176.346594,0.191923,736.038020
581,323.268581,1.140579,-38756.448134
583,268.719012,1.550846,-3799.255180
585,328.223150,2.130509,-722.880012
586,438.039348,2.626191,-782.267692
587,311.368268,2.298285,-662.615887
588,232.442282,2.936574,-438.781555
589,386.350399,2.921473,-628.554420
590,287.738255,1.292653,-495.045123
591,343.874468,1.929691,-574.043432
592,306.914364,3.049638,-554.901396
580,176.474013,0.191739,733.728665
581,323.309371,1.134330,-53372.596921
583,268.402276,1.543898,-3975.081874
585,327.769497,2.116817,-725.342072
586,438.015043,2.614578,-783.825317
587,311.012213,2.286436,-664.505037
588,232.162401,2.924938,-439.375537
589,386.117423,2.904951,-629.576935
590,288.576285,1.288438,-496.504625
591,343.412863,1.913149,-574.880891
592,306.213820,3.029770,-555.922457
580,176.519202,0.194786,728.930948
581,323.477105,1.127971,-72737.976167
583,268.448161,1.536458,-4073.952496
585,328.270610,2.107303,-727.241825
586,438.437026,2.603555,-785.508652
587,311.184843,2.273791,-666.244176
588,232.044061,2.911112,-440.054792
589,386.205231,2.886867,-630.790186
590,288.699735,1.289048,-497.541282
591,344.523104,1.904321,-576.626390
592,306.283274,3.012753,-557.233820
580,176.694791,0.200989,728.445722
581,323.668036,1.128047,-110191.434519
583,268.354174,1.530538,-4215.973157
585,328.138705,2.101604,-729.524634
586,438.536770,2.601812,-787.093036
587,311.012556,2.264621,-668.086933
588,231.560045,2.888358,-440.547420
589,386.640952,2.883689,-632.208226
590,289.750698,1.304772,-499.106395
591,344.808775,1.907097,-577.890439
592,305.759795,2.996153,-558.336030
580,176.760729,0.206517,724.486256
581,324.590036,1.131031,-67569.121853
583,268.712737,1.528549,-4244.526493
585,329.047134,2.103132,-731.221429
586,439.702829,2.605999,-789.033845
587,311.753898,2.266107,-669.721306
588,231.203164,2.874300,-441.142403
589,388.270649,2.891846,-634.368033
590,290.152363,1.317327,-500.312830
591,346.178358,1.914108,-579.801094
592,305.902459,2.990252,-559.720875
580,176.987819,0.207446,725.592605
581,324.724237,1.127110,-108533.312426
583,268.408439,1.522726,-4466.539892
585,328.803367,2.092920,-733.638176
586,439.436051,2.593980,-790.547583
587,311.450157,2.256225,-671.668219
588,230.612077,2.860434,-441.624816
589,387.452630,2.874756,-635.070753
590,291.158199,1.319278,-501.868590
591,346.826691,1.907141,-581.289805
592,305.180893,2.972858,-560.817441
580,177.044566,0.202436,721.391615
581,324.787262,1.123645,-360479.544479
583,268.422397,1.523152,-4605.926230
585,328.846053,2.087271,-735.876368
586,439.254936,2.582367,-792.082794
587,311.561343,2.254168,-673.483550
588,230.377318,2.858272,-442.291697
589,388.536581,2.869533,-636.892532
590,290.741306,1.301471,-502.601124
591,346.501640,1.895341,-582.215138
592,305.608006,2.970497,-562.301698
580,176.960635,0.196393,712.908776
581,325.082438,1.121526,3907708.848367
583,268.501087,1.525333,-4732.079471
585,329.364744,2.086239,-737.803668
586,439.974330,2.577065,-793.872366
587,312.112338,2.257589,-675.155923
588,230.620720,2.865158,-443.196554
589,389.983545,2.869037,-638.927566
590,290.259780,1.284114,-503.299931
591,346.792716,1.887296,-583.495629
592,306.099379,2.971230,-563.807085
580,177.082677,0.193182,710.798217
581,324.891244,1.118742,95730.690204
583,268.218587,1.523735,-4997.556722
585,329.019117,2.080587,-740.267273
586,439.481538,2.568515,-795.297804
587,311.861733,2.254318,-677.051794
588,230.176215,2.857981,-443.722005
589,389.880655,2.860846,-640.017362
590,290.441522,1.272968,-504.365475
591,346.848027,1.882190,-584.623189
592,305.858990,2.964073,-565.030419
580,177.092943,0.190019,705.288750
581,324.594110,1.112417,45009.068490
583,268.206082,1.520841,-5178.701009
585,328.872867,2.071012,-742.617406
586,439.074398,2.554597,-796.757444
587,311.640097,2.244590,-678.951037
588,230.060818,2.852740,-444.418240
589,389.804723,2.845589,-641.127933
590,290.022459,1.257975,-505.094072
591,346.173718,1.865286,-585.344333
592,305.977482,2.954279,-566.377467
580,177.059115,0.193420,698.188138
581,324.466963,1.106475,31602.217572
583,268.131868,1.512851,-5404.626273
585,328.709660,2.058130,-745.028473
586,439.036341,2.541403,-798.348258
587,311.567413,2.230114,-680.828996
588,230.341395,2.841495,-445.320419
589,390.420466,2.831600,-642.660742
590,289.763769,1.257584,-505.952479
591,345.891901,1.850216,-586.304485
592,306.294947,2.938117,-567.809193
580,176.879305,0.203819,686.951391
581,324.263995,1.101486,23773.224348
583,268.315992,1.501149,-5519.707572
585,328.267708,2.041198,-747.673496
586,438.348221,2.525267,-799.781323
587,311.544237,2.209859,-682.689645
588,231.136724,2.821578,-446.474555
589,390.346497,2.810548,-643.793462
590,289.026758,1.271759,-506.552831
591,345.102216,1.835859,-586.990468
592,306.855738,2.917124,-569.317654
580,176.828309,0.214332,679.853594
581,324.634552,1.097196,22741.138346
583,268.731393,1.491626,-5527.604408
585,328.755285,2.030262,-749.614985
586,439.298483,2.518921,-801.622229
587,311.859843,2.195311,-684.435888
588,231.580927,2.803109,-447.456965
589,391.565037,2.800338,-645.674000
590,288.351780,1.285107,-507.193916
591,345.814187,1.827925,-588.500614
592,307.638264,2.902368,-570.891466
580,176.968969,0.219333,678.304357
581,324.883510,1.091798,20841.472705
583,268.499320,1.482388,-5875.238850
585,328.998647,2.019935,-751.772103
586,439.948385,2.510900,-803.410788
587,311.876928,2.183070,-686.326775
588,231.312508,2.786103,-448.094996
589,392.124978,2.788399,-647.185468
590,288.818632,1.289869,-508.461891
591,346.554718,1.818182,-590.038752
592,307.764985,2.887232,-572.274456
580,176.926593,0.220761,671.220539
581,325.436728,1.093286,20952.653520
583,268.755855,1.482247,-5989.249255
585,329.663864,2.022011,-753.724172
586,441.603821,2.518866,-805.527451
587,312.577226,2.186032,-688.031358
588,231.769547,2.786936,-449.122353
589,393.402261,2.794037,-649.175233
590,288.763840,1.289262,-509.511720
591,347.788365,1.822645,-591.906762
592,308.233357,2.886975,-573.836070
580,176.904599,0.222121,665.438839
581,325.979511,1.099296,21355.501687
583,269.065330,1.485729,-6045.490570
585,330.450260,2.031754,-755.299306
586,443.262632,2.534544,-807.457344
587,313.348246,2.195752,-689.478476
588,231.714970,2.786952,-449.812598
589,395.143275,2.811870,-651.291301
590,288.856809,1.291724,-510.527077
591,349.176971,1.837677,-593.726370
592,308.766415,2.894714,-575.255075
580,177.282458,0.219581,670.866500
581,325.879678,1.103463,17821.784902
583,268.618825,1.487224,-6616.911036
585,329.723423,2.033905,-758.276856
586,442.862739,2.538515,-808.980436
587,312.603691,2.197566,-691.729279
588,231.124345,2.782682,-450.307554
589,393.939925,2.811266,-651.788263
590,289.831935,1.289491,-512.032186
591,348.993987,1.845247,-594.764256
592,307.836549,2.890232,-576.351100
580,177.471318,0.211621,670.928169
581,325.714544,1.108300,15088.424909
583,268.454173,1.493826,-7070.376423
585,329.084889,2.038586,-761.230359
586,441.906274,2.539070,-810.384845
587,311.833934,2.201773,-694.025645
588,230.461145,2.784091,-450.778197
589,392.757674,2.811822,-652.313751
590,290.124362,1.274111,-513.181096
591,348.207436,1.849805,-595.484050
592,306.970641,2.890181,-577.491200
580,177.475690,0.203901,665.771290
581,325.358390,1.112571,12615.717193
583,268.482785,1.500741,-7407.455544
585,328.386744,2.041761,-764.286022
586,441.029713,2.538735,-811.821337
587,311.687904,2.207782,-696.024970
